Customer_ID,snapshot_date,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,num_loan_types,debt_to_income,emi_to_salary,investment_rate,balance_to_debt,inq_per_loan,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,label
cus_0x2598,2023-01-01,49.0,123299.12,10209.927,2.0,2.0,8.0,3.0,['credit-builder loan'],10,2.0,9.42,7.0,845.47,32.322,237,289.472,122.655,851.333,1,0.0068570087360823335,0.028349238027066494,0.012012131709491215,1.006926412040592,1.4285714285714286,93.0,-63.0,66.0,102.0,223.0,-35.0,128.0,169.0,115.0,95.0,155.0,74.0,-90.0,-26.0,186.0,258.0,-19.0,189.0,259.0,169.0,0
cus_0x25cc,2023-01-01,47.0,36016.78,2758.398,1.0,4.0,3.0,1.0,['student loan'],13,3.0,10.85,0.0,202.67,37.523,356,18.478,10000.0,356.189,1,0.005626943137528187,0.006696388125236012,3.6239788533585946,1.7537634408602152,0.0,137.0,230.0,6.0,86.0,25.0,140.0,247.0,235.0,106.0,190.0,149.0,65.0,38.0,131.0,76.0,10.0,-80.0,108.0,166.0,262.0,0
cus_0x26da,2023-01-01,40.0,16833.105,1542.759,5.0,5.0,4.0,3.0,['payday loan' 'personal loan' 'auto loan' 'home equity loan'],7,14.0,7.99,6.0,35.71,32.25,237,51.703,92.593,299.98,4,0.00212128889537044,0.033491626607520995,0.05997892158037621,8.198855897575593,1.4285714285714286,146.0,182.0,221.0,170.0,172.0,29.0,160.0,202.0,173.0,96.0,252.0,24.0,109.0,180.0,202.0,212.0,159.0,109.0,65.0,64.0,0
cus_0x284a,2023-01-01,34.0,131313.4,10469.208,0.0,1.0,8.0,2.0,['credit-builder loan' 'mortgage loan'],0,2.0,9.34,4.0,352.16,29.188,374,911.22,870.522,396.111,2,0.002681807935763329,0.08702978966606967,0.0831427608696981,1.1244506739155056,1.3333333333333333,67.0,128.0,137.0,53.0,-108.0,121.0,12.0,118.0,270.0,215.0,256.0,40.0,129.0,118.0,66.0,258.0,161.0,92.0,-20.0,-15.0,0
cus_0x289e,2023-01-01,36.0,27635.39,2447.949,5.0,3.0,12.0,2.0,['mortgage loan'],25,18.0,18.95,11.0,1022.51,25.572,344,25.505,325.027,184.263,1,0.03699868181046801,0.010414671763274775,0.13272101624002786,0.18100751336088558,3.6666666666666665,96.0,77.0,195.0,94.0,266.0,170.0,186.0,48.0,101.0,177.0,126.0,-23.0,81.0,9.0,-127.0,159.0,138.0,257.0,223.0,143.0,0
cus_0x292d,2023-01-01,37.0,37261.78,3029.683,5.0,4.0,2.0,1.0,[],16,1.0,10.72,5.0,1106.94,29.081,384,360.429,93.168,493.983,0,0.029706318208142284,0.11892665778638016,0.030741585312617652,0.44675975233315884,2.5,34.0,212.0,18.0,110.0,75.0,55.0,142.0,-34.0,110.0,141.0,97.0,8.0,216.0,93.0,90.0,-21.0,71.0,146.0,-21.0,137.0,0
cus_0x29b1,2023-01-01,38.0,12821.555,932.463,4.0,7.0,16.0,4.0,['debt consolidation loan' 'credit-builder loan' 'payday loan' 'auto loan'],27,22.0,9.71,10.0,1295.41,27.22,204,22.644,57.311,272.486,4,0.10102588758636637,0.0242580584340247,0.0613961131828471,0.21095641039485963,2.0,161.0,72.0,110.0,-14.0,161.0,89.0,171.0,167.0,-80.0,5.0,95.0,114.0,157.0,53.0,90.0,82.0,224.0,191.0,113.0,-27.0,1
cus_0x2a55,2023-01-01,43.0,17276.8,1584.733,8.0,5.0,34.0,3.0,['personal loan' 'payday loan'],44,9.0,15.95,11.0,1980.0,28.815,220,23.898,105.959,318.617,2,0.11459792334672239,0.015070632950187705,0.06682020239220601,0.16134124179707218,2.75,142.0,144.0,59.0,-78.0,77.0,23.0,82.0,156.0,11.0,-5.0,123.0,-2.0,145.0,-24.0,146.0,222.0,107.0,47.0,25.0,206.0,1
cus_0x2a7d,2023-01-01,32.0,15829.875,1065.333,4.0,2.0,4.0,1.0,['student loan'],10,2.0,2.7,7.0,968.61,35.172,243,183.542,122.727,274.769,1,0.06118486817690115,0.17212446768504772,0.11509256489295558,0.2844122894772125,3.5,260.0,118.0,-12.0,12.0,79.0,120.0,118.0,-27.0,93.0,255.0,24.0,-47.0,204.0,136.0,128.0,-55.0,252.0,119.0,-190.0,119.0,0
cus_0x2abc,2023-01-01,19.0,13864.835,949.403,3.0,3.0,9.0,1.0,['mortgage loan'],10,14.0,14.65,1.0,554.13,31.098,360,10.42,59.225,295.295,1,0.03996369493795361,0.01096377010594453,0.06231567029986227,0.5337398447210564,0.5,124.0,125.0,90.0,-31.0,39.0,59.0,260.0,46.0,97.0,180.0,97.0,50.0,39.0,87.0,257.0,-45.0,114.0,-70.0,23.0,-23.0,0
cus_0x2ad2,2023-01-01,33.0,34947.63,3022.303,3.0,7.0,20.0,4.0,['home equity loan' 'personal loan' 'auto loan'],7,8.0,2.49,3.0,936.29,21.945,202,77.863,10000.0,278.552,3,0.02679046360329432,0.025754282650465404,3.307640683054262,0.2982556092564735,0.6,51.0,75.0,75.0,-51.0,232.0,195.0,7.0,198.0,83.0,66.0,-84.0,98.0,68.0,111.0,-15.0,-70.0,10.0,244.0,111.0,179.0,0
cus_0x2b2d,2023-01-01,29.0,28119.52,2151.293,3.0,6.0,17.0,0.0,,18,18.0,8.54,4.0,917.64,31.096,358,0.0,123.478,371.651,-1,0.03263239797841576,0.0,0.05737044166384409,0.4056550988417661,4.0,148.0,167.0,-34.0,144.0,69.0,-26.0,48.0,-16.0,270.0,125.0,131.0,254.0,53.0,196.0,120.0,120.0,95.0,6.0,59.0,74.0,1
cus_0x2b83,2023-01-01,34.0,33616.73,2828.394,2.0,6.0,10.0,1.0,['payday loan'],1,3.0,2.73,9.0,1267.26,26.496,364,24.112,59.644,439.084,1,0.037696179962180665,0.008521966187812655,0.021080132353429745,0.3469982495702774,4.5,135.0,185.0,212.0,185.0,118.0,80.0,-10.0,184.0,270.0,206.0,22.0,-8.0,-26.0,53.0,47.0,65.0,218.0,-19.0,-2.0,25.0,0
cus_0x2baf,2023-01-01,37.0,61451.04,4939.92,6.0,5.0,11.0,5.0,['home equity loan' 'credit-builder loan' 'auto loan'],20,20.0,16.05,10.0,84.55,34.456,176,80768.0,546.18,94.194,3,0.00137586970261687,16.346753236239405,0.11054216623624749,1.112729398012858,1.6666666666666667,261.0,71.0,97.0,204.0,115.0,82.0,34.0,164.0,119.0,56.0,168.0,206.0,59.0,3.0,155.0,-97.0,261.0,243.0,215.0,133.0,1
cus_0x2bf6,2023-01-01,38.0,59319.42,4760.285,5.0,4.0,13.0,5.0,['payday loan' 'auto loan' 'mortgage loan' 'home equity loan'],25,12.0,9.58,7.0,2569.72,37.457,71,207.85,165.29,409.914,4,0.04331931567578247,0.04365418159173416,0.03471541821168025,0.1598439347731375,1.1666666666666667,114.0,43.0,-18.0,66.0,139.0,87.0,252.0,52.0,176.0,229.0,12.0,8.0,43.0,256.0,92.0,109.0,80.0,-40.0,55.0,111.0,0
cus_0x2bfa,2023-01-01,44.0,11956.285,1127.357,6.0,6.0,11.0,4.0,['student loan' 'personal loan' 'auto loan'],30,12.0,19.75,7.0,809.11,35.849,215,23.838,48.2,330.697,3,0.06766669858584119,0.021126292476583212,0.04271697698512085,0.4094468652405229,1.4,66.0,147.0,164.0,202.0,186.0,-53.0,145.0,117.0,136.0,236.0,187.0,107.0,212.0,95.0,140.0,40.0,186.0,48.0,85.0,255.0,0
cus_0x2cae,2023-01-01,28.0,115614.27,9443.523,3.0,4.0,5.0,0.0,,8,4.0,11.46,2.0,1426.43,27.852,280,0.0,164.592,1019.76,-1,0.012337730128554818,0.0,0.017427243281635297,0.7151033675907049,2.0,25.0,44.0,80.0,56.0,8.0,14.0,21.0,268.0,12.0,58.0,117.0,121.0,82.0,206.0,202.0,-114.0,177.0,257.0,259.0,129.0,0
cus_0x2ccc,2023-01-01,30.0,63675.12,5352.26,3.0,4.0,14.0,0.0,,6,18.0,1.02,2.0,681.31,32.91,214,0.0,402.458,422.768,-1,0.010699615491647416,0.0,0.07517998378558112,0.6210783954507482,2.0,3.0,37.0,120.0,134.0,234.0,168.0,21.0,129.0,74.0,184.0,-2.0,103.0,-188.0,139.0,44.0,258.0,96.0,250.0,106.0,66.0,0
cus_0x2de0,2023-01-01,18.0,20341.77,1604.148,8.0,4.0,22.0,2.0,['credit-builder loan' 'payday loan'],7,18.0,10.85,7.0,1982.38,26.296,224,31.267,211.136,208.012,2,0.09744887249868135,0.01947920067183836,0.13153678040903394,0.10538172211074025,2.3333333333333335,112.0,123.0,-46.0,117.0,183.0,108.0,228.0,241.0,270.0,40.0,70.0,-81.0,115.0,14.0,257.0,56.0,7.0,153.0,243.0,13.0,1
cus_0x2e06,2023-01-01,30.0,40113.08,3086.757,3.0,7.0,1.0,4.0,['credit-builder loan' 'personal loan' 'student loan' 'auto loan'],2,0.0,5.88,5.0,25.78,32.164,249,76.335,211.712,280.628,4,0.0006426671133926043,0.024721828822669656,0.06856498098781737,10.516355489171023,1.0,72.0,63.0,-25.0,-114.0,158.0,25.0,107.0,160.0,33.0,209.0,155.0,213.0,-14.0,219.0,-4.0,69.0,29.0,200.0,-12.0,32.0,0
cus_0x2e20,2023-01-01,25.0,63847.8,5156.65,8.0,3.0,32.0,7.0,['auto loan' 'student loan' 'home equity loan' 'mortgage loan'],19,14.0,9.42,6.0,2440.4,31.984,78,257.221,156.291,352.153,4,0.03822154840811417,0.04987174391437962,0.03030275416129439,0.14465183910870813,0.75,200.0,-71.0,-24.0,130.0,126.0,158.0,108.0,-18.0,109.0,37.0,158.0,82.0,72.0,85.0,88.0,129.0,-102.0,164.0,146.0,262.0,0
cus_0x2ea8,2023-01-01,20.0,116780.6,9854.717,5.0,6.0,19.0,3.0,['home equity loan' 'personal loan'],14,10.0,17.93,1.0,550.61,33.675,394,280.979,587.985,386.507,2,0.004714869465737753,0.028509239865552143,0.05965928201875115,0.7025017675531625,1.4285714285714286,-23.0,228.0,180.0,112.0,-83.0,-70.0,25.0,80.0,263.0,182.0,6.0,-102.0,102.0,69.0,160.0,235.0,222.0,215.0,235.0,119.0,0
cus_0x2f1d,2023-01-01,25.0,15139.13,1459.594,7.0,7.0,17.0,7.0,"['auto loan' 'debt consolidation loan' 'personal loan'
 'credit-builder loan']",39,19.0,15.02,11.0,3168.37,37.544,92,79.272,132.764,203.923,4,0.2092696694149918,0.054273809148880525,0.09089726508530091,0.06465732937460758,1.375,148.0,-5.0,39.0,21.0,-102.0,114.0,139.0,-232.0,73.0,141.0,42.0,7.0,109.0,233.0,107.0,1.0,92.0,195.0,-57.0,80.0,0
cus_0x2fab,2023-01-01,27.0,75804.94,6120.078,0.0,1.0,10.0,3.0,['credit-builder loan' 'home equity loan' 'mortgage loan'],11,7.0,7.89,5.0,330.82,24.348,388,141.289,116.14,594.578,3,0.004364037963251956,0.023082372091974643,0.018973782069106125,1.794882767765656,1.25,162.0,188.0,263.0,175.0,68.0,-63.0,70.0,234.0,36.0,142.0,126.0,132.0,257.0,36.0,139.0,-79.0,261.0,70.0,56.0,222.0,0
cus_0x2fd6,2023-01-01,33.0,41933.1,3726.425,8.0,10.0,24.0,3.0,['personal loan' 'home equity loan'],42,27.0,0.64,17.0,2034.22,24.99,150,64.596,38.375,509.671,2,0.048509923904411924,0.017329926155455845,0.010295311106192612,0.2509168541975806,4.25,64.0,228.0,263.0,214.0,64.0,29.0,65.0,16.0,83.0,181.0,42.0,20.0,212.0,60.0,70.0,258.0,139.0,195.0,-32.0,-68.0,0
cus_0x30f8,2023-01-01,50.0,35139.27,2917.273,1.0,5.0,8.0,3.0,['debt consolidation loan'],13,2.0,-3.81,2.0,978.09,29.858,353,76.858,154.484,350.385,1,0.027833878339580207,0.026336809476015438,0.05293678829910704,0.3588893768703592,0.5,201.0,200.0,32.0,126.0,266.0,96.0,229.0,154.0,-1.0,115.0,64.0,120.0,118.0,-7.0,155.0,99.0,165.0,15.0,-133.0,250.0,0
cus_0x31e9,2023-01-01,17.0,18567.28,1745.63,4.0,6.0,18.0,6.0,['personal loan' 'auto loan' 'payday loan' 'credit-builder loan'],24,11.0,11.95,8.0,1959.68,24.074,212,85.036,145.837,247.498,4,0.10553912370989667,0.04868575485363242,0.08349621843206631,0.12674072260644265,1.1428571428571428,167.0,231.0,52.0,-38.0,47.0,109.0,169.0,5.0,99.0,178.0,10.0,112.0,251.0,27.0,209.0,195.0,-6.0,66.0,0.0,112.0,1
cus_0x321f,2023-01-01,50.0,31002.86,2848.572,8.0,6.0,10.0,0.0,,5,12.0,5.1,2.0,1256.7,32.765,314,0.0,139.185,435.673,-1,0.040533662582659065,0.0,0.04884417730101222,0.3471996501550449,2.0,99.0,90.0,-17.0,26.0,46.0,24.0,40.0,-7.0,-23.0,165.0,256.0,213.0,10.0,68.0,122.0,258.0,6.0,-55.0,256.0,101.0,0
cus_0x3231,2023-01-01,44.0,36717.63,2872.803,5.0,4.0,19.0,3.0,['credit-builder loan' 'student loan' 'auto loan' 'home equity loan'],28,12.0,7.05,3.0,1456.01,34.152,381,96.662,35.473,405.146,4,0.03965316788779974,0.0336355693135542,0.012343574002810909,0.27875306277925344,1.4285714285714286,-28.0,129.0,129.0,132.0,24.0,125.0,197.0,21.0,133.0,122.0,90.0,183.0,202.0,135.0,147.0,169.0,48.0,81.0,-38.0,21.0,0
cus_0x325f,2023-01-01,34.0,13840.485,1052.374,6.0,7.0,17.0,4.0,['debt consolidation loan' 'personal loan' 'home equity loan' 'auto loan'],5,15.0,5.56,6.0,687.0,28.327,233,35.089,80.712,279.437,4,0.04963340277434104,0.033311055712406036,0.07662235825072576,0.4076119186046512,1.2,40.0,146.0,30.0,13.0,266.0,26.0,62.0,66.0,116.0,127.0,84.0,251.0,120.0,101.0,93.0,150.0,86.0,-23.0,-43.0,79.0,0
cus_0x3274,2023-01-01,44.0,32766.46,2499.538,4.0,7.0,9.0,3.0,['student loan' 'mortgage loan'],30,11.0,10.1,10.0,521.1,33.607,207,54.056,90.174,355.724,2,0.01590297203384089,0.021617747860660386,0.03606183949214129,0.6832484198429419,1.4285714285714286,194.0,50.0,55.0,186.0,149.0,105.0,-85.0,-87.0,189.0,245.0,16.0,117.0,135.0,224.0,243.0,36.0,138.0,-114.0,-50.0,262.0,0
cus_0x328b,2023-01-01,39.0,28279.12,2300.593,4.0,7.0,13.0,0.0,,23,15.0,13.74,8.0,329.28,33.145,228,0.0,95.486,394.573,-1,0.011643514949724399,0.0,0.041486917973768606,1.197689838924549,8.0,23.0,130.0,56.0,177.0,33.0,150.0,53.0,-34.0,96.0,183.0,241.0,-53.0,257.0,92.0,85.0,153.0,167.0,232.0,19.0,262.0,0
cus_0x3379,2023-01-01,23.0,8884.17,874.348,10.0,6.0,16.0,6.0,['home equity loan' 'student loan' 'payday loan'],62,20.0,8.5,10.0,2143.45,31.967,190,29.39,51.287,296.758,3,0.2412390533889616,0.03357521808469317,0.05859041204183936,0.1388505211126396,1.4285714285714286,237.0,-130.0,140.0,64.0,91.0,170.0,213.0,191.0,232.0,15.0,55.0,74.0,200.0,110.0,45.0,258.0,60.0,-25.0,259.0,73.0,1
cus_0x3433,2023-01-01,55.0,14726.775,1366.231,7.0,6.0,1.0,0.0,,8,9.0,6.64,5.0,442.21,36.211,191,7354.0,149.788,276.835,-1,0.03002558091768784,5.378754577682923,0.10955573710660453,0.6268698810947406,5.0,50.0,180.0,-24.0,-42.0,91.0,29.0,38.0,216.0,145.0,171.0,176.0,254.0,-51.0,21.0,182.0,229.0,191.0,43.0,-18.0,-240.0,0
cus_0x344e,2023-01-01,49.0,27587.1,2248.925,5.0,3.0,17.0,0.0,,29,20.0,10.99,6.0,268.83,36.997,253,0.0,93.11,381.783,-1,0.009744418789260587,0.0,0.041383601675611406,1.4186080124522849,6.0,-23.0,-76.0,240.0,-41.0,143.0,188.0,196.0,76.0,-22.0,181.0,211.0,222.0,18.0,117.0,-64.0,173.0,227.0,50.0,194.0,262.0,0
cus_0x3490,2023-01-01,47.0,22159.95,1739.663,8.0,6.0,15.0,0.0,,17,17.0,11.29,7.0,271.3,30.835,260,0.0,44.214,369.753,-1,0.012242254957481515,0.0,0.025400666297841684,1.3615607785530663,7.0,181.0,60.0,206.0,150.0,53.0,100.0,89.0,-48.0,-21.0,75.0,158.0,233.0,184.0,161.0,9.0,127.0,45.0,54.0,50.0,130.0,0
cus_0x34fa,2023-01-01,35.0,60303.3,4756.275,10.0,6.0,25.0,2.0,['personal loan' 'auto loan'],31,12.0,11.78,6.0,2636.54,36.234,164,63.951,154.839,506.838,2,0.043720597038685464,0.013442779742604749,0.032547834632221176,0.19254229319744914,2.0,49.0,255.0,20.0,104.0,132.0,245.0,129.0,140.0,29.0,222.0,213.0,-15.0,69.0,107.0,5.0,109.0,261.0,104.0,111.0,62.0,1
cus_0x3539,2023-01-01,30.0,43391.96,3688.997,1.0,5.0,10.0,0.0,,11,6.0,10.72,5.0,1468.28,38.176,290,0.0,362.81,286.089,-1,0.03383682514398649,0.0,0.0983225731619836,0.19539434280736143,5.0,70.0,-65.0,195.0,127.0,91.0,152.0,-86.0,86.0,45.0,178.0,-22.0,122.0,72.0,72.0,257.0,97.0,143.0,150.0,216.0,33.0,0
cus_0x354b,2023-01-01,25.0,55263.82,4881.318,4.0,3.0,7.0,1.0,['debt consolidation loan'],11,10.0,13.76,6.0,1051.33,36.665,292,28.178,399.289,350.665,1,0.019023494512422186,0.005771438894394015,0.08178266962537056,0.3341774918514155,3.0,186.0,21.0,191.0,167.0,79.0,149.0,119.0,227.0,216.0,146.0,-9.0,114.0,34.0,87.0,50.0,72.0,161.0,153.0,120.0,-67.0,0
cus_0x355f,2023-01-01,21.0,18822.02,1821.502,4.0,3.0,19.0,2.0,['debt consolidation loan' 'student loan'],10,16.0,9.63,10.0,1464.16,36.794,195,16.43,65.616,350.104,2,0.07778560507293729,0.009015079270146206,0.03600325267132766,0.23963526167790547,3.3333333333333335,23.0,130.0,58.0,34.0,-12.0,248.0,88.0,141.0,104.0,276.0,81.0,76.0,102.0,191.0,86.0,123.0,130.0,141.0,10.0,-11.0,0
cus_0x356c,2023-01-01,37.0,67644.92,5465.077,4.0,9.0,22.0,3.0,['mortgage loan' 'home equity loan'],23,19.0,14.03,11.0,1402.56,28.465,105,102.785,10000.0,603.422,2,0.020733844701942113,0.018804162473378988,1.8294656295547975,0.43063495682407593,1.4285714285714286,172.0,111.0,132.0,116.0,57.0,140.0,117.0,139.0,270.0,79.0,-66.0,-56.0,16.0,110.0,-71.0,224.0,140.0,28.0,182.0,41.0,1
cus_0x3643,2023-01-01,18.0,46230.26,3579.522,8.0,3.0,11.0,1.0,['student loan'],26,17.0,8.76,11.0,260.98,28.834,100,34.425,71.345,492.182,1,0.0056450981435504895,0.009614519894026624,0.01992586555815046,1.8825177494465226,5.5,157.0,217.0,126.0,72.0,165.0,264.0,-2.0,19.0,125.0,129.0,117.0,129.0,39.0,86.0,76.0,137.0,7.0,161.0,5.0,-107.0,0
cus_0x36b3,2023-01-01,35.0,12679.725,1228.644,7.0,3.0,6.0,4.0,['student loan' 'mortgage loan'],16,14.0,9.84,1.0,1226.77,36.45,339,17653.0,112.254,267.257,2,0.09674289127790406,14.356187644554034,0.09128983673323336,0.21849124836084935,0.2,147.0,84.0,78.0,43.0,-15.0,116.0,-2.0,179.0,199.0,211.0,179.0,91.0,97.0,148.0,77.0,-77.0,43.0,114.0,259.0,133.0,0
cus_0x36f7,2023-01-01,24.0,14616.91,1206.076,8.0,6.0,27.0,8.0,"['credit-builder loan' 'personal loan' 'debt consolidation loan'
 'mortgage loan']",47,24.0,6.06,8.0,2684.22,35.101,168,86.236,74.61,249.762,4,0.1836254293534438,0.0714420633000739,0.06181052394381133,0.09338601678819614,0.8888888888888888,261.0,27.0,66.0,185.0,79.0,-46.0,71.0,138.0,-61.0,-13.0,2.0,68.0,174.0,-86.0,20.0,-67.0,3.0,27.0,177.0,173.0,1
cus_0x3733,2023-01-01,42.0,12868.625,829.385,6.0,7.0,5.0,4.0,['debt consolidation loan' 'credit-builder loan' 'home equity loan'],28,8.0,0.77,3.0,837.85,33.952,401,39.269,59.111,286.815,3,0.06510290703886089,0.04729011241773394,0.07118505271651102,0.3431066340823747,0.6,137.0,-12.0,70.0,82.0,155.0,-49.0,176.0,34.0,-48.0,37.0,256.0,10.0,257.0,231.0,228.0,92.0,65.0,254.0,-140.0,65.0,0
cus_0x37a1,2023-01-01,24.0,63439.24,5285.603,5.0,5.0,7.0,3.0,['home equity loan' 'auto loan'],10,16.0,16.21,5.0,1459.32,40.254,255,84.596,10000.0,324.96,2,0.02300306556217316,0.01600195815725145,1.8915738518666902,0.223211350936781,1.25,31.0,179.0,193.0,110.0,74.0,191.0,46.0,199.0,270.0,90.0,19.0,222.0,186.0,204.0,59.0,-36.0,205.0,97.0,116.0,134.0,0
cus_0x37b2,2023-01-01,45.0,20961.365,1898.78,4.0,1.0,1.0,2.0,['student loan'],0,11.0,12.41,3.0,103.28,32.042,378,17.525,59.603,362.751,1,0.004926924991526481,0.009224752339744602,0.031373632736422116,3.488214422708093,1.0,173.0,109.0,263.0,228.0,209.0,-95.0,198.0,52.0,270.0,128.0,88.0,79.0,56.0,-88.0,115.0,28.0,82.0,140.0,110.0,146.0,0
cus_0x383d,2023-01-01,55.0,68845.36,5478.113,4.0,5.0,11.0,2.0,['credit-builder loan' 'mortgage loan'],27,9.0,7.55,0.0,456.33,32.689,249,99.9,441.338,276.573,2,0.006628237135558074,0.018232878204921126,0.080549169181216,0.6069424704261692,0.0,149.0,228.0,37.0,24.0,231.0,184.0,131.0,110.0,75.0,187.0,186.0,254.0,100.0,54.0,98.0,76.0,-8.0,-65.0,82.0,9.0,0
cus_0x3873,2023-01-01,33.0,74961.78,6492.815,1.0,3.0,11.0,2.0,['personal loan' 'debt consolidation loan'],15,12.0,5.41,0.0,245.46,40.949,328,70.894,119.768,708.62,2,0.003274424987974032,0.01091715732585545,0.018443395754267716,2.8792501825854093,0.0,95.0,-56.0,19.0,225.0,41.0,-124.0,130.0,22.0,167.0,189.0,51.0,254.0,194.0,90.0,164.0,173.0,24.0,107.0,37.0,86.0,0
cus_0x3906,2023-01-01,24.0,57829.74,4689.145,4.0,3.0,12.0,2.0,['auto loan' 'home equity loan'],13,13.0,12.77,9.0,170.06,39.795,336,88.885,106.946,523.084,2,0.002940650595167899,0.018951439667643538,0.02280228010008219,3.0637437156553253,3.0,162.0,258.0,250.0,91.0,-6.0,124.0,26.0,-30.0,-21.0,59.0,128.0,254.0,70.0,-15.0,95.0,80.0,-75.0,121.0,50.0,243.0,0
cus_0x3928,2023-01-01,53.0,19602.22,1448.518,7.0,4.0,6.0,2.0,['credit-builder loan' 'debt consolidation loan'],7,7.0,10.7,4.0,962.35,22.123,233,23.746,106.133,284.972,2,0.049091424776133714,0.016381997326007678,0.0732195115893697,0.29685161156381373,1.3333333333333333,109.0,230.0,161.0,258.0,7.0,73.0,144.0,143.0,270.0,33.0,194.0,110.0,5.0,31.0,-10.0,167.0,261.0,158.0,250.0,138.0,1
cus_0x397b,2023-01-01,31.0,139608.72,11378.06,5.0,5.0,13.0,4.0,['debt consolidation loan' 'mortgage loan' 'personal loan'],1,1509.0,2.27,3.0,481.89,35.166,335,235.146,1248.304,872.12,3,0.003451693764588884,0.02066480008014722,0.10970185586507147,1.808113649071217,0.6,-32.0,45.0,176.0,31.0,240.0,264.0,98.0,91.0,138.0,183.0,182.0,181.0,125.0,175.0,257.0,65.0,158.0,135.0,181.0,176.0,0
cus_0x3a03,2023-01-01,28.0,19435.6,1523.633,5.0,4.0,19.0,4.0,['debt consolidation loan' 'home equity loan' 'auto loan'],16,17.0,10.36,11.0,730.66,28.736,160,44.641,63.327,294.396,3,0.037591965673008654,0.02927983324511538,0.04153589749139629,0.40373397479703693,2.2,117.0,236.0,-40.0,158.0,-24.0,117.0,90.0,69.0,270.0,94.0,158.0,78.0,170.0,29.0,55.0,52.0,159.0,217.0,93.0,169.0,0
cus_0x3a3d,2023-01-01,25.0,30555.87,2776.323,2.0,6.0,11.0,0.0,,-3,9.0,7.33,5.0,418.79,35.358,274,0.0,128.475,439.157,-1,0.013705264969874207,0.0,0.04625857345364583,1.0485171157007074,5.0,120.0,62.0,-101.0,-136.0,184.0,167.0,76.0,-17.0,119.0,163.0,-76.0,67.0,2.0,41.0,76.0,4.0,57.0,-30.0,203.0,50.0,0
cus_0x3a69,2023-01-01,34.0,62925.64,5109.803,7.0,5.0,21.0,2.0,['credit-builder loan' 'debt consolidation loan'],22,18.0,14.02,10.0,2060.33,40.31,242,94.355,283.702,402.923,2,0.03274177677371619,0.01846187379947926,0.055510259346721054,0.19595261311871462,3.3333333333333335,188.0,88.0,77.0,-5.0,266.0,88.0,209.0,196.0,66.0,102.0,221.0,164.0,161.0,75.0,176.0,258.0,118.0,112.0,22.0,28.0,1
cus_0x3a82,2023-01-01,46.0,20393.22,1803.435,7.0,7.0,12.0,7.0,"['payday loan' 'credit-builder loan' 'personal loan' 'home equity loan'
 'debt consolidation loan']",26,9.0,13.03,8.0,10.52,32.517,166,99.813,88.732,261.799,5,0.000515832427030796,0.05531537572702813,0.04917439530933505,22.812413194444442,1.0,-24.0,141.0,43.0,10.0,229.0,133.0,201.0,165.0,263.0,276.0,148.0,191.0,206.0,256.0,221.0,160.0,88.0,17.0,92.0,145.0,0
cus_0x3acc,2023-01-01,37.0,30784.67,2682.389,4.0,7.0,9.0,2.0,['debt consolidation loan'],30,18.0,8.28,3.0,1362.65,26.307,296,28.162,324.39,205.687,1,0.04426247666527966,0.010494937558438227,0.12088817536331854,0.1515689509771569,1.0,261.0,-26.0,173.0,149.0,178.0,106.0,-144.0,18.0,270.0,154.0,-8.0,137.0,70.0,58.0,240.0,180.0,178.0,-44.0,193.0,237.0,0
cus_0x3adc,2023-01-01,46.0,63539.66,5032.972,6.0,7.0,19.0,4.0,['debt consolidation loan' 'payday loan' 'personal loan'],9,9.0,15.15,5.0,173.85,28.963,234,206.867,428.832,157.597,3,0.0027360433461031093,0.04109418963792409,0.08518760136131072,0.9070460394623964,1.0,66.0,109.0,140.0,32.0,79.0,-46.0,136.0,63.0,103.0,276.0,123.0,23.0,257.0,226.0,120.0,-12.0,253.0,225.0,142.0,244.0,1
cus_0x3af5,2023-01-01,32.0,44483.64,3680.97,8.0,10.0,17.0,8.0,['personal loan' 'payday loan' 'credit-builder loan' 'mortgage loan'],27,16.0,20.12,8.0,2770.15,30.946,147,160.255,249.033,248.809,4,0.06227205615241576,0.043524254678881144,0.06763580365945404,0.09014632914133121,0.8888888888888888,259.0,130.0,111.0,159.0,96.0,108.0,167.0,268.0,201.0,276.0,181.0,254.0,256.0,231.0,59.0,95.0,-107.0,109.0,244.0,20.0,0
cus_0x3b10,2023-01-01,22.0,50155.56,3562.142,8.0,3.0,6.0,2.0,['home equity loan'],8,19.0,12.93,1.0,122.73,33.158,395,544.07,10000.0,565.234,1,0.0024469381472732583,0.15269388646312723,2.806511780894503,4.576367897842076,0.3333333333333333,-20.0,63.0,-24.0,207.0,217.0,15.0,235.0,171.0,-6.0,255.0,28.0,83.0,28.0,255.0,106.0,220.0,69.0,250.0,-85.0,33.0,0
